house_id,neighborhood,price,square_feet,num_bedrooms,num_bathrooms,house_age,garage_spaces,lot_size_acres,has_pool,recently_renovated,energy_rating,location_score,school_rating,crime_rate,distance_downtown_miles,sale_date,days_on_market,buyer_id,buyer_budget,buyer_age_group,buyer_family_size,buyer_income_level,has_children,employment_type,buyer_preference,first_time_buyer
H06859,Green Valley,506677,2272,3,3,34,2,0.67,TRUE,TRUE,C,8,9,2,12,2/1/22,104,B06859,585693,25-34,1,medium,FALSE,Full-time employed,Location & Schools,TRUE
H01905,Lakeside,799474,3264,6,5,16,3,0.2,FALSE,FALSE,F,9,8,3,7,2/1/22,62,B01905,934595,35-44,4,high,FALSE,Dual income,Modern & Updated,FALSE
H07610,Hillcrest,980067,4085,6,5,7,3,0.14,FALSE,FALSE,E,9,9,2,5,2/1/22,10,B07610,1051681,25-34,2,high,FALSE,Dual income,Investment,TRUE
H06566,Oakwood,409139,2176,4,4,18,1,0.13,TRUE,FALSE,D,7,7,5,4,2/1/22,4,B06566,430508,45-54,3,medium,TRUE,Dual income,Modern & Updated,TRUE
H03901,Maple Heights,386968,2092,4,3,19,2,0.19,FALSE,FALSE,D,6,6,6,8,2/1/22,41,B03901,449953,45-54,3,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H07380,Riverside,570092,2679,4,4,34,1,0.13,TRUE,FALSE,C,8,8,4,3,2/1/22,1,B07380,642739,35-44,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H00181,Oakwood,265361,1350,2,2,3,1,0.15,FALSE,FALSE,F,7,7,5,4,2/2/22,10,B00181,304407,25-34,1,medium,FALSE,Dual income,Affordability,FALSE
H07786,Maple Heights,140750,897,1,1,18,0,0.12,FALSE,FALSE,E,6,6,6,8,2/2/22,9,B07786,154985,55-64,1,low,FALSE,Self-employed,Affordability,FALSE
H06299,Lakeside,953956,3917,6,5,3,3,0.09,FALSE,FALSE,F,9,8,3,7,2/2/22,37,B06299,1122903,45-54,5,high,TRUE,Self-employed,Location & Schools,FALSE
H01470,University District,303255,1891,3,3,21,1,0.14,FALSE,FALSE,D,7,6,5,2,2/3/22,15,B01470,352122,45-54,1,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H07375,Riverside,451903,2025,4,4,4,2,0.18,FALSE,FALSE,E,8,8,4,3,2/3/22,81,B07375,522118,35-44,1,medium,FALSE,Self-employed,Modern & Updated,FALSE
H02206,Green Valley,315274,1586,3,3,13,1,0.29,FALSE,FALSE,D,8,9,2,12,2/3/22,38,B02206,368097,25-34,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H01687,Green Valley,380281,2641,5,5,20,1,0.27,FALSE,FALSE,E,8,9,2,12,2/3/22,59,B01687,430548,25-34,3,medium,TRUE,Dual income,Location & Schools,FALSE
H06019,Suburban Park,671513,2911,4,4,2,2,0.4,FALSE,FALSE,D,8,9,3,10,2/3/22,14,B06019,734899,35-44,3,high,TRUE,Full-time employed,Location & Schools,FALSE
H06132,University District,328689,2313,3,3,16,2,0.23,TRUE,FALSE,E,7,6,5,2,2/3/22,76,B06132,385084,35-44,2,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H02823,Suburban Park,680401,2895,4,5,6,1,0.52,TRUE,FALSE,E,8,9,3,10,2/4/22,14,B02823,736512,35-44,2,high,FALSE,Full-time employed,Affordability,FALSE
H02244,Green Valley,730270,4093,6,5,20,2,0.29,FALSE,FALSE,C,8,9,2,12,2/4/22,12,B02244,784190,45-54,2,high,FALSE,Full-time employed,Low Maintenance,TRUE
H06845,Green Valley,557671,2663,4,4,6,2,0.18,FALSE,FALSE,D,8,9,2,12,2/5/22,83,B06845,653894,45-54,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H03686,Suburban Park,222675,800,1,1,2,1,0.4,FALSE,FALSE,D,8,9,3,10,2/5/22,8,B03686,256640,35-44,1,low,FALSE,Full-time employed,Modern & Updated,FALSE
H00183,Green Valley,591390,2984,5,5,0,2,0.44,TRUE,FALSE,F,8,9,2,12,2/5/22,15,B00183,663937,35-44,3,high,FALSE,Full-time employed,Space & Bedrooms,FALSE
H05657,Lakeside,454847,1790,4,3,46,1,0.17,FALSE,FALSE,A,9,8,3,7,2/5/22,42,B05657,480148,25-34,2,medium,FALSE,Full-time employed,Affordability,TRUE
H05215,Oakwood,277435,1807,3,3,36,1,0.13,TRUE,FALSE,C,7,7,5,4,2/5/22,1,B05215,314495,45-54,3,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H03027,Green Valley,570305,2550,6,5,1,2,0.34,TRUE,FALSE,E,8,9,2,12,2/6/22,4,B03027,622434,25-34,3,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H01096,Riverside,426518,2475,4,4,27,1,0.24,TRUE,FALSE,D,8,8,4,3,2/6/22,1,B01096,461810,45-54,3,medium,TRUE,Self-employed,Affordability,TRUE
H07627,Old Town,238766,2215,4,4,17,1,0.3,FALSE,TRUE,F,5,5,7,6,2/6/22,45,B07627,277378,25-34,1,low,FALSE,Self-employed,Affordability,FALSE
H05771,Suburban Park,575927,2613,4,4,23,1,0.44,TRUE,TRUE,F,8,9,3,10,2/6/22,99,B05771,677672,35-44,1,high,FALSE,Self-employed,Location & Schools,FALSE
H04464,Riverside,720136,3192,5,5,9,2,0.18,FALSE,TRUE,F,8,8,4,3,2/7/22,7,B04464,760933,45-54,4,high,TRUE,Full-time employed,Location & Schools,FALSE
H05911,Oakwood,120000,800,1,1,22,0,0.22,FALSE,FALSE,C,7,7,5,4,2/7/22,61,B05911,138788,25-34,1,low,FALSE,Dual income,Modern & Updated,FALSE
H03568,Lakeside,552784,2322,4,4,9,2,0.13,TRUE,FALSE,F,9,8,3,7,2/7/22,73,B03568,581503,35-44,2,medium,FALSE,Full-time employed,Affordability,FALSE
H03400,Suburban Park,534177,2751,5,5,6,2,0.3,FALSE,FALSE,F,8,9,3,10,2/7/22,23,B03400,613693,45-54,3,medium,TRUE,Full-time employed,Affordability,TRUE
H04445,Oakwood,389322,1909,3,3,13,2,0.1,TRUE,FALSE,E,7,7,5,4,2/7/22,25,B04445,433596,35-44,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H02732,Maple Heights,214985,957,1,1,14,1,0.14,TRUE,FALSE,E,6,6,6,8,2/7/22,75,B02732,238112,25-34,1,low,FALSE,Self-employed,Location & Schools,FALSE
H02087,Riverside,461849,1812,3,3,25,1,0.12,FALSE,TRUE,D,8,8,4,3,2/7/22,16,B02087,511245,45-54,2,medium,FALSE,Full-time employed,Affordability,FALSE
H04158,Old Town,259365,2417,5,5,60,1,0.11,FALSE,TRUE,B,5,5,7,6,2/8/22,12,B04158,286150,65+,2,medium,FALSE,Retired,Location & Schools,FALSE
H03076,Old Town,244378,2159,3,3,20,1,0.16,FALSE,FALSE,F,5,5,7,6,2/8/22,13,B03076,262399,35-44,2,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H02160,Lakeside,206891,800,2,2,16,0,0.15,TRUE,FALSE,C,9,8,3,7,2/8/22,51,B02160,237605,25-34,1,low,FALSE,Self-employed,Space & Bedrooms,TRUE
H07824,Lakeside,539877,2378,4,4,30,1,0.19,FALSE,TRUE,E,9,8,3,7,2/8/22,48,B07824,610337,35-44,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H03308,Downtown,677465,3149,5,5,13,3,0.21,TRUE,FALSE,F,9,7,6,0,2/8/22,22,B03308,757383,45-54,5,high,TRUE,Full-time employed,Location & Schools,FALSE
H06068,Oakwood,412278,2584,5,4,20,2,0.23,FALSE,FALSE,E,7,7,5,4,2/8/22,29,B06068,443617,35-44,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H01017,Hillcrest,800053,3002,5,5,2,2,0.18,TRUE,FALSE,F,9,9,2,5,2/9/22,28,B01017,865817,45-54,4,high,FALSE,Dual income,Space & Bedrooms,FALSE
H07025,Suburban Park,191551,800,1,1,1,1,0.28,FALSE,FALSE,E,8,9,3,10,2/9/22,5,B07025,205382,65+,1,low,FALSE,Retired,Low Maintenance,FALSE
H05663,University District,196996,1398,3,3,33,2,0.08,FALSE,FALSE,E,7,6,5,2,2/9/22,11,B05663,229977,25-34,2,low,FALSE,Full-time employed,Affordability,FALSE
H00268,Lakeside,970569,3954,5,5,13,3,0.13,FALSE,FALSE,D,9,8,3,7,2/9/22,19,B00268,1107101,55-64,4,high,FALSE,Retired,Investment,TRUE
H05867,Lakeside,563541,2562,4,5,0,2,0.12,FALSE,FALSE,F,9,8,3,7,2/9/22,21,B05867,634307,55-64,3,high,FALSE,Full-time employed,Location & Schools,FALSE
H03800,Suburban Park,591906,2528,4,4,4,1,0.39,TRUE,FALSE,F,8,9,3,10,2/10/22,48,B03800,645374,45-54,4,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H00856,Hillcrest,427881,1849,4,4,8,1,0.18,FALSE,FALSE,E,9,9,2,5,2/10/22,79,B00856,479327,35-44,3,medium,TRUE,Full-time employed,Affordability,FALSE
H07861,Downtown,645360,2752,5,5,9,2,0.12,FALSE,FALSE,F,9,7,6,0,2/10/22,7,B07861,708808,45-54,2,high,FALSE,Full-time employed,Modern & Updated,FALSE
H05656,Riverside,629935,2706,3,4,1,1,0.14,TRUE,FALSE,F,8,8,4,3,2/10/22,70,B05656,685591,45-54,2,high,FALSE,Self-employed,Modern & Updated,FALSE
H02070,Oakwood,207243,1326,2,2,15,2,0.14,FALSE,FALSE,D,7,7,5,4,2/10/22,127,B02070,236822,35-44,1,low,FALSE,Dual income,Affordability,TRUE
H00419,Lakeside,798468,3219,6,5,7,2,0.16,TRUE,FALSE,E,9,8,3,7,2/10/22,32,B00419,919893,35-44,2,high,FALSE,Self-employed,Low Maintenance,FALSE
H06826,University District,262622,1661,2,2,11,2,0.2,FALSE,FALSE,E,7,6,5,2,2/10/22,15,B06826,292464,25-34,1,medium,FALSE,Self-employed,Affordability,FALSE
H06949,Old Town,120000,1166,2,2,42,2,0.17,FALSE,FALSE,A,5,5,7,6,2/10/22,23,B06949,130000,55-64,2,low,FALSE,Dual income,Affordability,FALSE
H04642,Oakwood,367692,1777,2,2,0,0,0.1,TRUE,FALSE,F,7,7,5,4,2/10/22,21,B04642,430050,35-44,1,medium,FALSE,Full-time employed,Affordability,FALSE
H05504,Maple Heights,214243,1377,2,2,16,1,0.15,TRUE,FALSE,F,6,6,6,8,2/11/22,9,B05504,247425,25-34,1,low,FALSE,Full-time employed,Affordability,FALSE
H04777,Downtown,420295,1439,2,2,52,2,0.12,FALSE,FALSE,A,9,7,6,0,2/11/22,21,B04777,459494,25-34,1,medium,FALSE,Self-employed,Modern & Updated,FALSE
H02515,Suburban Park,444542,2103,3,3,8,2,0.38,FALSE,FALSE,E,8,9,3,10,2/11/22,39,B02515,507999,35-44,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H01663,Green Valley,329251,1839,3,3,24,1,0.35,FALSE,FALSE,D,8,9,2,12,2/11/22,2,B01663,371712,45-54,3,medium,TRUE,Self-employed,Space & Bedrooms,FALSE
H05016,Hillcrest,742029,3053,6,5,37,3,0.12,FALSE,FALSE,B,9,9,2,5,2/11/22,109,B05016,844311,35-44,5,high,TRUE,Full-time employed,Location & Schools,TRUE
H01509,Suburban Park,655604,2869,4,4,10,2,0.26,FALSE,FALSE,F,8,9,3,10,2/12/22,5,B01509,699947,35-44,2,high,FALSE,Dual income,Modern & Updated,TRUE
H01150,Old Town,266313,1736,3,4,6,1,0.27,TRUE,FALSE,F,5,5,7,6,2/12/22,18,B01150,307235,25-34,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H05390,Old Town,351370,2465,4,4,0,1,0.14,TRUE,FALSE,F,5,5,7,6,2/12/22,60,B05390,383478,55-64,3,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H00903,Hillcrest,279232,861,2,2,2,1,0.12,FALSE,FALSE,F,9,9,2,5,2/12/22,86,B00903,326276,45-54,1,medium,FALSE,Dual income,Location & Schools,FALSE
H05270,Oakwood,301940,1852,3,3,60,2,0.16,FALSE,TRUE,B,7,7,5,4,2/12/22,38,B05270,352708,35-44,2,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H07285,Hillcrest,515398,2020,4,4,39,2,0.2,TRUE,FALSE,B,9,9,2,5,2/12/22,40,B07285,548951,25-34,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H07565,Suburban Park,599625,2998,6,5,4,1,0.29,FALSE,FALSE,F,8,9,3,10,2/13/22,14,B07565,702004,35-44,3,high,TRUE,Dual income,Space & Bedrooms,FALSE
H07031,Lakeside,903686,3138,6,5,2,3,0.12,TRUE,TRUE,F,9,8,3,7,2/13/22,3,B07031,1008499,35-44,5,high,FALSE,Full-time employed,Space & Bedrooms,TRUE
H05523,Suburban Park,291593,1332,2,2,9,1,0.33,FALSE,FALSE,F,8,9,3,10,2/13/22,7,B05523,324905,35-44,1,medium,FALSE,Full-time employed,Affordability,FALSE
H01425,Green Valley,217374,1181,3,2,32,0,0.34,FALSE,FALSE,C,8,9,2,12,2/13/22,11,B01425,234775,55-64,2,low,FALSE,Retired,Affordability,FALSE
H04725,Hillcrest,742789,2861,5,5,43,1,0.14,FALSE,FALSE,B,9,9,2,5,2/13/22,119,B04725,806819,25-34,1,high,FALSE,Full-time employed,Modern & Updated,FALSE
H05386,Suburban Park,261805,800,1,1,0,1,0.43,TRUE,FALSE,F,8,9,3,10,2/13/22,25,B05386,290541,35-44,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H02883,Hillcrest,570599,2465,5,5,38,1,0.2,FALSE,FALSE,C,9,9,2,5,2/13/22,100,B02883,634771,55-64,3,high,FALSE,Self-employed,Affordability,FALSE
H02814,Riverside,668272,3172,5,5,32,3,0.19,FALSE,FALSE,C,8,8,4,3,2/13/22,8,B02814,733667,25-34,3,high,FALSE,Full-time employed,Location & Schools,FALSE
H06125,University District,328709,1485,3,3,18,1,0.1,TRUE,TRUE,F,7,6,5,2,2/13/22,10,B06125,363347,45-54,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H00588,Riverside,493106,2258,3,3,29,2,0.1,TRUE,FALSE,C,8,8,4,3,2/13/22,13,B00588,553705,35-44,2,medium,FALSE,Self-employed,Affordability,FALSE
H05828,Downtown,490552,2105,4,4,1,1,0.14,FALSE,FALSE,F,9,7,6,0,2/14/22,26,B05828,535164,45-54,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H01008,Old Town,138092,915,1,1,11,2,0.29,TRUE,FALSE,E,5,5,7,6,2/14/22,58,B01008,149427,45-54,1,low,FALSE,Self-employed,Space & Bedrooms,FALSE
H07253,Hillcrest,383059,1103,2,2,5,0,0.17,FALSE,FALSE,F,9,9,2,5,2/14/22,10,B07253,427077,25-34,1,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H01898,Hillcrest,692775,2721,5,5,60,1,0.22,TRUE,FALSE,B,9,9,2,5,2/14/22,71,B01898,731792,45-54,2,high,FALSE,Dual income,Low Maintenance,FALSE
H01965,Suburban Park,614625,3105,5,5,1,2,0.4,TRUE,FALSE,F,8,9,3,10,2/14/22,80,B01965,646690,45-54,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H06584,Riverside,389870,2144,4,4,3,2,0.12,FALSE,FALSE,F,8,8,4,3,2/14/22,15,B06584,425712,25-34,2,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H05453,Hillcrest,557680,2028,3,3,3,1,0.16,FALSE,FALSE,F,9,9,2,5,2/15/22,24,B05453,639543,55-64,2,high,FALSE,Dual income,Modern & Updated,FALSE
H04835,Suburban Park,288818,1476,2,2,5,0,0.32,FALSE,FALSE,F,8,9,3,10,2/15/22,36,B04835,332875,45-54,1,medium,FALSE,Full-time employed,Affordability,FALSE
H00771,Riverside,242376,1102,2,2,32,0,0.13,FALSE,FALSE,D,8,8,4,3,2/15/22,12,B00771,276564,35-44,1,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H03629,University District,277486,1493,2,2,14,1,0.14,TRUE,TRUE,F,7,6,5,2,2/15/22,8,B03629,293025,35-44,3,medium,FALSE,Self-employed,Affordability,FALSE
H07486,Lakeside,549007,2098,3,3,8,1,0.27,FALSE,FALSE,D,9,8,3,7,2/15/22,7,B07486,642121,45-54,2,high,FALSE,Full-time employed,Affordability,FALSE
H04578,Hillcrest,435284,1736,2,2,5,0,0.21,FALSE,FALSE,D,9,9,2,5,2/15/22,31,B04578,481076,35-44,1,medium,FALSE,Dual income,Location & Schools,FALSE
H04153,Lakeside,502626,1631,3,3,5,1,0.22,TRUE,FALSE,F,9,8,3,7,2/15/22,107,B04153,561027,35-44,2,medium,FALSE,Self-employed,Investment,FALSE
H05757,Suburban Park,547688,2335,5,4,18,1,0.22,TRUE,FALSE,E,8,9,3,10,2/16/22,60,B05757,642843,45-54,4,high,TRUE,Full-time employed,Affordability,FALSE
H05434,Downtown,548423,2523,3,3,22,1,0.24,TRUE,FALSE,D,9,7,6,0,2/16/22,27,B05434,610616,35-44,3,medium,TRUE,Full-time employed,Location & Schools,FALSE
H07748,Lakeside,446607,1660,2,2,60,0,0.18,TRUE,TRUE,B,9,8,3,7,2/16/22,45,B07748,476654,35-44,2,medium,FALSE,Dual income,Space & Bedrooms,TRUE
H04983,Lakeside,471288,1982,3,3,23,1,0.16,TRUE,FALSE,C,9,8,3,7,2/16/22,3,B04983,520967,35-44,2,medium,FALSE,Dual income,Affordability,TRUE
H04299,Maple Heights,341452,2568,4,4,20,1,0.13,FALSE,FALSE,E,6,6,6,8,2/16/22,1,B04299,381584,35-44,2,medium,FALSE,Full-time employed,Affordability,TRUE
H02795,Maple Heights,196169,901,2,2,19,1,0.21,TRUE,TRUE,D,6,6,6,8,2/16/22,3,B02795,211938,25-34,1,low,FALSE,Full-time employed,Low Maintenance,FALSE
H01886,Maple Heights,304276,2189,4,4,27,2,0.21,FALSE,FALSE,C,6,6,6,8,2/17/22,11,B01886,334991,45-54,1,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H06774,Riverside,383738,1769,4,4,6,1,0.19,FALSE,FALSE,F,8,8,4,3,2/17/22,11,B06774,404293,45-54,3,medium,TRUE,Dual income,Location & Schools,FALSE
H00804,Suburban Park,413530,1995,4,4,4,1,0.32,FALSE,FALSE,F,8,9,3,10,2/17/22,86,B00804,487824,35-44,2,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H04797,Riverside,652534,2855,5,4,6,1,0.17,TRUE,FALSE,E,8,8,4,3,2/17/22,34,B04797,727506,55-64,4,high,FALSE,Self-employed,Location & Schools,FALSE
H01956,Green Valley,477339,2554,3,4,16,2,0.26,FALSE,FALSE,D,8,9,2,12,2/17/22,5,B01956,555547,45-54,3,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H07296,Green Valley,613096,3011,5,4,3,2,0.35,FALSE,FALSE,F,8,9,2,12,2/17/22,15,B07296,707868,55-64,4,high,TRUE,Dual income,Location & Schools,FALSE
H05241,Green Valley,570869,2596,5,4,1,1,0.19,TRUE,FALSE,E,8,9,2,12,2/17/22,7,B05241,653696,35-44,2,high,FALSE,Full-time employed,Modern & Updated,FALSE
H06904,Suburban Park,305135,1148,2,2,19,2,0.37,FALSE,TRUE,F,8,9,3,10,2/18/22,50,B06904,332693,35-44,2,medium,FALSE,Full-time employed,Modern & Updated,TRUE
H07170,Hillcrest,350775,800,1,1,43,1,0.17,TRUE,FALSE,A,9,9,2,5,2/18/22,61,B07170,385282,35-44,1,medium,FALSE,Full-time employed,Affordability,FALSE
H02697,Lakeside,445464,1941,4,4,3,1,0.14,FALSE,FALSE,E,9,8,3,7,2/19/22,6,B02697,482426,45-54,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H03884,Hillcrest,1150442,4500,6,5,16,3,0.19,FALSE,FALSE,E,9,9,2,5,2/19/22,13,B03884,1262905,45-54,4,high,TRUE,Full-time employed,Modern & Updated,FALSE
H04762,Green Valley,617259,3259,5,5,60,3,0.19,FALSE,FALSE,A,8,9,2,12,2/19/22,14,B04762,704544,55-64,4,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H06790,Suburban Park,477024,2485,4,4,17,2,0.51,FALSE,FALSE,D,8,9,3,10,2/19/22,40,B06790,527963,45-54,4,medium,TRUE,Self-employed,Investment,FALSE
H00226,Hillcrest,688547,2597,5,5,0,2,0.13,FALSE,FALSE,F,9,9,2,5,2/19/22,111,B00226,787748,25-34,1,high,FALSE,Dual income,Location & Schools,TRUE
H02001,Hillcrest,604018,1903,3,3,60,2,0.15,TRUE,TRUE,A,9,9,2,5,2/19/22,7,B02001,639565,35-44,1,high,FALSE,Full-time employed,Modern & Updated,FALSE
H04360,Hillcrest,759980,2890,4,4,17,2,0.15,TRUE,FALSE,C,9,9,2,5,2/19/22,30,B04360,805877,55-64,2,high,FALSE,Full-time employed,Space & Bedrooms,FALSE
H00411,Oakwood,539566,3191,6,5,30,3,0.09,TRUE,FALSE,D,7,7,5,4,2/20/22,35,B00411,632306,55-64,3,high,TRUE,Self-employed,Space & Bedrooms,FALSE
H00021,Suburban Park,424767,1994,4,4,11,2,0.24,FALSE,FALSE,E,8,9,3,10,2/20/22,4,B00021,492531,45-54,2,medium,FALSE,Dual income,Investment,FALSE
H01353,Maple Heights,375193,2496,4,4,31,1,0.31,FALSE,TRUE,D,6,6,6,8,2/20/22,46,B01353,421258,55-64,3,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H06911,Oakwood,387919,2156,4,3,1,1,0.21,TRUE,FALSE,F,7,7,5,4,2/20/22,29,B06911,422195,55-64,2,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H04267,Suburban Park,390562,1911,3,3,7,1,0.43,FALSE,FALSE,F,8,9,3,10,2/20/22,16,B04267,448097,45-54,2,medium,FALSE,Self-employed,Investment,FALSE
H05088,Downtown,514765,2354,4,4,3,2,0.11,FALSE,FALSE,D,9,7,6,0,2/21/22,57,B05088,604064,25-34,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H04600,Hillcrest,597245,2095,4,4,15,1,0.13,TRUE,FALSE,F,9,9,2,5,2/21/22,11,B04600,653253,35-44,3,high,FALSE,Full-time employed,Location & Schools,FALSE
H00810,Riverside,551608,2494,4,5,4,1,0.12,FALSE,FALSE,E,8,8,4,3,2/21/22,23,B00810,650603,45-54,2,high,FALSE,Full-time employed,Modern & Updated,TRUE
H04188,Suburban Park,357311,1645,2,2,8,1,0.1,FALSE,FALSE,E,8,9,3,10,2/21/22,7,B04188,391839,55-64,2,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H01232,Hillcrest,533928,2190,3,3,7,1,0.1,FALSE,FALSE,E,9,9,2,5,2/21/22,88,B01232,567313,25-34,1,medium,FALSE,Full-time employed,Affordability,FALSE
H04330,University District,398617,2137,3,3,6,2,0.41,TRUE,FALSE,C,7,6,5,2,2/21/22,25,B04330,451804,25-34,1,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H02857,Hillcrest,1041455,4065,6,5,2,3,0.2,FALSE,FALSE,E,9,9,2,5,2/21/22,34,B02857,1193672,45-54,4,high,TRUE,Self-employed,Location & Schools,FALSE
H07290,Old Town,314489,2325,3,3,4,2,0.16,TRUE,FALSE,F,5,5,7,6,2/22/22,39,B07290,359085,35-44,2,medium,FALSE,Full-time employed,Affordability,FALSE
H05887,Suburban Park,259342,1051,1,1,16,0,0.48,TRUE,FALSE,D,8,9,3,10,2/22/22,33,B05887,301781,35-44,1,medium,FALSE,Self-employed,Space & Bedrooms,FALSE
H02918,Old Town,157496,1232,1,1,22,1,0.18,FALSE,FALSE,E,5,5,7,6,2/22/22,94,B02918,184002,25-34,1,low,FALSE,Full-time employed,Affordability,FALSE
H03625,Hillcrest,529514,1788,3,3,3,2,0.17,TRUE,FALSE,F,9,9,2,5,2/22/22,151,B03625,561369,55-64,1,medium,FALSE,Retired,Space & Bedrooms,TRUE
H04559,Green Valley,491061,2210,4,4,1,1,0.31,FALSE,FALSE,F,8,9,2,12,2/22/22,84,B04559,521004,55-64,3,medium,TRUE,Full-time employed,Location & Schools,FALSE
H04405,Green Valley,531904,2375,5,5,25,1,0.27,TRUE,FALSE,C,8,9,2,12,2/23/22,41,B04405,602563,35-44,3,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H06138,Green Valley,581016,2956,4,4,8,1,0.2,FALSE,FALSE,F,8,9,2,12,2/23/22,8,B06138,645267,55-64,5,high,FALSE,Retired,Modern & Updated,FALSE
H00593,Hillcrest,550484,1918,3,3,0,2,0.13,FALSE,FALSE,F,9,9,2,5,2/23/22,31,B00593,636795,35-44,3,high,TRUE,Self-employed,Space & Bedrooms,FALSE
H01114,Suburban Park,226943,800,2,1,0,1,0.22,FALSE,FALSE,F,8,9,3,10,2/23/22,10,B01114,245165,25-34,1,low,FALSE,Full-time employed,Location & Schools,FALSE
H01012,Green Valley,159551,800,1,1,3,1,0.27,FALSE,FALSE,E,8,9,2,12,2/23/22,16,B01012,175496,25-34,1,low,FALSE,Self-employed,Affordability,FALSE
H04505,Maple Heights,213736,1368,3,3,20,0,0.1,FALSE,FALSE,D,6,6,6,8,2/23/22,30,B04505,228754,45-54,2,low,FALSE,Self-employed,Modern & Updated,FALSE
H00138,Lakeside,749252,3178,5,5,12,2,0.18,FALSE,FALSE,F,9,8,3,7,2/23/22,28,B00138,843663,65+,1,high,FALSE,Retired,Low Maintenance,FALSE
H02243,Suburban Park,555436,2401,3,3,5,2,0.28,FALSE,FALSE,F,8,9,3,10,2/24/22,23,B02243,637112,55-64,1,high,FALSE,Full-time employed,Low Maintenance,FALSE
H04727,Green Valley,546680,2677,5,5,1,2,0.11,FALSE,FALSE,F,8,9,2,12,2/24/22,45,B04727,634364,45-54,4,high,TRUE,Dual income,Space & Bedrooms,FALSE
H01206,University District,133465,1438,2,3,32,1,0.16,FALSE,FALSE,B,7,6,5,2,2/24/22,29,B01206,152968,25-34,1,low,FALSE,Full-time employed,Low Maintenance,FALSE
H05650,Suburban Park,180553,800,2,2,0,0,0.24,FALSE,FALSE,F,8,9,3,10,2/24/22,6,B05650,208067,25-34,1,low,FALSE,Full-time employed,Location & Schools,FALSE
H06844,Riverside,711056,2737,4,5,15,2,0.14,TRUE,FALSE,D,8,8,4,3,2/24/22,17,B06844,750423,45-54,2,high,FALSE,Full-time employed,Investment,FALSE
H05243,Suburban Park,590931,2515,5,4,6,1,0.22,TRUE,TRUE,F,8,9,3,10,2/24/22,14,B05243,647550,35-44,3,high,TRUE,Dual income,Location & Schools,FALSE
H02003,Green Valley,717945,3100,5,5,9,2,0.28,TRUE,FALSE,E,8,9,2,12,2/24/22,38,B02003,810351,35-44,4,high,FALSE,Full-time employed,Modern & Updated,FALSE
H07586,Lakeside,465397,1963,4,4,2,1,0.18,FALSE,FALSE,D,9,8,3,7,2/24/22,1,B07586,540990,35-44,1,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H06333,Suburban Park,509297,2368,5,5,4,1,0.21,FALSE,FALSE,F,8,9,3,10,2/25/22,150,B06333,582193,55-64,2,medium,FALSE,Retired,Space & Bedrooms,FALSE
H05256,Maple Heights,193442,800,2,2,0,2,0.15,TRUE,FALSE,F,6,6,6,8,2/25/22,4,B05256,218205,25-34,2,low,FALSE,Full-time employed,Modern & Updated,FALSE
H02624,Green Valley,580271,2929,5,5,15,1,0.23,FALSE,FALSE,D,8,9,2,12,2/25/22,26,B02624,651441,35-44,3,high,FALSE,Full-time employed,Investment,FALSE
H04750,University District,131027,800,1,1,12,0,0.13,TRUE,FALSE,F,7,6,5,2,2/25/22,21,B04750,146578,55-64,1,low,FALSE,Retired,Affordability,FALSE
